combo_id,exp_name,dataset,drift_detector,sample_selector,memory_manager,anti_forgetting,anomaly_scorer,track,f1,precision,recall,pr_auc,bwt,perf_matrix,roc_auc,labeling_cost,training_time_sec,memory_footprint,memory_footprint_peak,memory_footprint_avg,avg_inference_latency_ms,best_f1_reference,seed,code_version,drift_detected_per_round,drift_score_per_round,n_drift_detected,per_category_final,per_category_recall_history,normal_fpr,normal_fpr_history,is_no_cl_baseline,f1_delta_vs_no_cl,pr_auc_delta_vs_no_cl,bwt_delta_vs_no_cl
A_dd=none_ss=ssf_mm=spider_af=lwf_ssf_as=cade_mad,A_dd=none_ss=ssf_mm=spider_af=lwf_ssf_as=cade_mad__nsl-kdd,nsl-kdd,none,ssf,spider,lwf_ssf,cade_mad,A,0.5923342492778131,0.5405388028033177,0.6551079248811658,0.6747513385800645,-0.02261522573513978,"[[0.8351323567206373, 0.4716802424701648, 0.24725384461753544, 0.044541010320478004, 0.0], [0.8399287441150273, 0.5133260313983206, 0.2473777953690877, 0.057173107464266806, 0.0], [0.8331187226371363, 0.4445301948678371, 0.24724944988997796, 0.04157549234135667, 0.0], [0.8887503463563313, 0.534820322180917, 0.31899641577060933, 0.12419146183699874, 0.0], [0.8473609129814551, 0.47795275590551173, 0.25699481865284973, 0.047129909365558914, 0.0]]",0.6037113706671389,0.09999761853730561,302.84986877441406,1000,1000,1000.0,0.0010924698022175038,0.7254996183961331,42,8c086d2c61eb,"[False, False, False, False, False]","[0.0, 0.0, 0.0, 0.0, 0.0]",0,"{'DoS': {'n_test': 7458, 'first_seen_round': 0, 'recall_at_first_seen': 0.8714132475194422, 'recall_final': 0.8761061946902655, 'forgetting': -0.004692947170823358}, 'Probe': {'n_test': 2421, 'first_seen_round': 1, 'recall_at_first_seen': 0.5807517554729451, 'recall_final': 0.5014456836018174, 'forgetting': 0.0793060718711277}, 'R2L': {'n_test': 2754, 'first_seen_round': 2, 'recall_at_first_seen': 0.22440087145969498, 'recall_final': 0.2251270878721859, 'forgetting': -0.000726216412490932}, 'U2R': {'n_test': 200, 'first_seen_round': 3, 'recall_at_first_seen': 0.24, 'recall_final': 0.195, 'forgetting': 0.044999999999999984}}","{'DoS': [0.8714132475194422, 0.88508983641727, 0.8675248055779029, 0.8601501743094664, 0.8761061946902655], 'Probe': [0.5142503097893433, 0.5807517554729451, 0.4758364312267658, 0.44568360181743083, 0.5014456836018174], 'R2L': [0.22476397966594044, 0.2269426289034132, 0.22440087145969498, 0.2262164124909223, 0.2251270878721859], 'U2R': [0.205, 0.27, 0.19, 0.24, 0.195]}",0.7358665430954587,"[0.8254556688291628, 0.8475955102461127, 0.8224693646380393, 0.27628462568221607, 0.7358665430954587]",False,0.1732341574504485,-0.2356173019353529,0.36103326700099975
A_dd=none_ss=ssf_mm=ssf_af=lwf_ssf_as=none,A_dd=none_ss=ssf_mm=ssf_af=lwf_ssf_as=none__nsl-kdd,nsl-kdd,none,ssf,ssf,lwf_ssf,none,A,0.5898059325405596,0.681548835308541,0.5198316839398426,0.652832371157193,0.0210140184174305,"[[0.8208955223880597, 0.45173471796082126, 0.004415011037527593, 0.036663611365719516, 0.0], [0.8167824156941362, 0.45595353339787026, 0.00395703787450537, 0.03838383838383838, 0.0], [0.8140005785363031, 0.5435992578849721, 0.002871088142405972, 0.040339702760084924, 0.0], [0.8079800498753118, 0.5514636449480643, 0.002932551319648094, 0.04357798165137615, 0.0], [0.8075310730308156, 0.5520038167938932, 0.002955082742316785, 0.0448642266824085, 0.0]]",0.5303276576485989,0.09999761853730561,300.15036392211914,1000,1000,1000.0,0.0010626569041298837,0.7254996183961331,42,8c086d2c61eb,"[False, False, False, False, False]","[0.0, 0.0, 0.0, 0.0, 0.0]",0,"{'DoS': {'n_test': 7458, 'first_seen_round': 0, 'recall_at_first_seen': 0.7817109144542773, 'recall_final': 0.7361222847948512, 'forgetting': 0.045588629659426116}, 'Probe': {'n_test': 2421, 'first_seen_round': 1, 'recall_at_first_seen': 0.38909541511771994, 'recall_final': 0.47790169351507644, 'forgetting': -0.0888062783973565}, 'R2L': {'n_test': 2754, 'first_seen_round': 2, 'recall_at_first_seen': 0.0018155410312273058, 'recall_final': 0.0018155410312273058, 'forgetting': 0.0}, 'U2R': {'n_test': 200, 'first_seen_round': 3, 'recall_at_first_seen': 0.095, 'recall_final': 0.095, 'forgetting': 0.0}}","{'DoS': [0.7817109144542773, 0.7648163046393135, 0.7546259050683829, 0.7385358004827032, 0.7361222847948512], 'Probe': [0.3952912019826518, 0.38909541511771994, 0.48409748038000827, 0.48244527054935976, 0.47790169351507644], 'R2L': [0.002904865649963689, 0.002541757443718228, 0.0018155410312273058, 0.0018155410312273058, 0.0018155410312273058], 'U2R': [0.1, 0.095, 0.095, 0.095, 0.095]}",0.3209762125424776,"[0.4481515806817012, 0.398002265472145, 0.37122850375862426, 0.33446606940582846, 0.3209762125424776]",False,0.170705840713195,-0.2575362693582245,0.40466251115357005
A_dd=none_ss=random_mm=ssf_af=none_as=cade_mad,A_dd=none_ss=random_mm=ssf_af=none_as=cade_mad__nsl-kdd,nsl-kdd,none,random,ssf,none,cade_mad,A,0.5894131539764851,0.863937387116195,0.4472843450479233,0.8231887227543386,-0.21978283832848716,"[[0.9287343215507411, 0.656675749318801, 0.3790811904073967, 0.06274509803921569, 0.0], [0.8753937440480551, 0.9037410676754939, 0.231875374475734, 0.4090056285178237, 0.0], [0.8156055602488289, 0.7905591200733272, 0.35633764091284026, 0.07826086956521738, 0.0], [0.8108525933369406, 0.867355727820844, 0.37438692098092646, 0.24409448818897636, 0.0], [0.7466185752930568, 0.5404339250493096, 0.12587859424920128, 0.14084507042253522, 0.0]]",0.7971356621542183,0.09999761853730561,77.17726564407349,1000,1000,1000.0,0.001110786914487017,0.8097946287519748,42,8c086d2c61eb,"[False, False, False, False, False]","[0.0, 0.0, 0.0, 0.0, 0.0]",0,"{'DoS': {'n_test': 7458, 'first_seen_round': 0, 'recall_at_first_seen': 0.8736926790024135, 'recall_final': 0.6106194690265486, 'forgetting': 0.2630732099758649}, 'Probe': {'n_test': 2421, 'first_seen_round': 1, 'recall_at_first_seen': 0.8880627839735646, 'recall_final': 0.39611730689797603, 'forgetting': 0.4919454770755886}, 'R2L': {'n_test': 2754, 'first_seen_round': 2, 'recall_at_first_seen': 0.23529411764705882, 'recall_final': 0.07153231663035585, 'forgetting': 0.16376180101670296}, 'U2R': {'n_test': 200, 'first_seen_round': 3, 'recall_at_first_seen': 0.31, 'recall_final': 0.15, 'forgetting': 0.16}}","{'DoS': [0.8736926790024135, 0.8011531241619737, 0.7119871279163315, 0.7032716545990882, 0.6106194690265486], 'Probe': [0.49772821148285834, 0.8880627839735646, 0.7125154894671624, 0.8318876497315159, 0.39611730689797603], 'R2L': [0.23819898329702252, 0.14052287581699346, 0.23529411764705882, 0.2494553376906318, 0.07153231663035585], 'U2R': [0.04, 0.545, 0.09, 0.31, 0.15]}",0.09309030995777984,"[0.025435073627844713, 0.10699207084749253, 0.12305632787560498, 0.11708371949335805, 0.09309030995777984]",False,0.1703130621491205,-0.0871799177610788,0.16386565440765238
A_dd=cade_ss=ssf_mm=ssf_af=lwf_ssf_as=none,A_dd=cade_ss=ssf_mm=ssf_af=lwf_ssf_as=none__nsl-kdd,nsl-kdd,cade,ssf,ssf,lwf_ssf,none,A,0.5885854173666778,0.766375,0.4777526689004909,0.645762199030343,0.0019070360479883333,"[[0.7963379858922407, 0.4805527123848516, 0.0030202355783751134, 0.0522875816993464, 0.0], [0.8088246366990437, 0.5216942148760331, 0.0031338138514572234, 0.05446293494704992, 0.0], [0.7960870554333812, 0.548395248925954, 0.0037278657968313144, 0.058055152394775045, 0.0], [0.797199604291911, 0.5491698595146871, 0.0037831021437578823, 0.06134969325153374, 0.0], [0.7864942306203052, 0.5412940557601262, 0.0038363171355498722, 0.059113300492610835, 0.0]]",0.5169096544945143,0.09999761853730561,232.61544489860535,1000,1000,1000.0,0.001069361897882119,0.7254996183961331,42,8c086d2c61eb,"[False, False, False, False, False]","[0.0, 2.8053932189941406, 0.543811559677124, 0.5587941408157349, 1.2553083896636963]",0,"{'DoS': {'n_test': 7458, 'first_seen_round': 0, 'recall_at_first_seen': 0.7114507910968088, 'recall_final': 0.6808795923840172, 'forgetting': 0.03057119871279157}, 'Probe': {'n_test': 2421, 'first_seen_round': 1, 'recall_at_first_seen': 0.41718298223874434, 'recall_final': 0.4250309789343247, 'forgetting': -0.00784799669558034}, 'R2L': {'n_test': 2754, 'first_seen_round': 2, 'recall_at_first_seen': 0.002178649237472767, 'recall_final': 0.002178649237472767, 'forgetting': 0.0}, 'U2R': {'n_test': 200, 'first_seen_round': 3, 'recall_at_first_seen': 0.1, 'recall_final': 0.09, 'forgetting': 0.010000000000000009}}","{'DoS': [0.7114507910968088, 0.7201662644140521, 0.7038079914186108, 0.7023330651649236, 0.6808795923840172], 'Probe': [0.3878562577447336, 0.41718298223874434, 0.44816191656340354, 0.4440313919867823, 0.4250309789343247], 'R2L': [0.0018155410312273058, 0.0018155410312273058, 0.002178649237472767, 0.002178649237472767, 0.002178649237472767], 'U2R': [0.1, 0.09, 0.1, 0.1, 0.09]}",0.19246215631757801,"[0.28256616208423435, 0.22798887859128822, 0.2405519513953249, 0.22139841416949851, 0.19246215631757801]",False,0.16948532553931323,-0.2646064414850744,0.38555552878412785
A_dd=none_ss=random_mm=spider_af=none_as=cade_mad,A_dd=none_ss=random_mm=spider_af=none_as=cade_mad__nsl-kdd,nsl-kdd,none,random,spider,none,cade_mad,A,0.5872016251904519,0.8430800641680035,0.4504792332268371,0.7536180557010843,-0.16813030624167863,"[[0.9287343215507411, 0.656675749318801, 0.3790811904073967, 0.06274509803921569, 0.0], [0.9084477147304373, 0.9108463434675432, 0.11835064526282657, 0.14754098360655737, 0.0], [0.869274738326776, 0.9025487256371814, 0.3176436615651169, 0.13471502590673573, 0.0], [0.7919315595322187, 0.7922705314009661, 0.3298853788090579, 0.12288135593220338, 0.0], [0.7291235620292974, 0.5483781535902412, 0.21629718394248051, 0.1137855579868709, 0.0]]",0.7674952467782323,0.09999761853730561,84.95368885993958,1000,1000,1000.0,0.0011374059511973893,0.7689625850340137,42,8c086d2c61eb,"[False, False, False, False, False]","[0.0, 0.0, 0.0, 0.0, 0.0]",0,"{'DoS': {'n_test': 7458, 'first_seen_round': 0, 'recall_at_first_seen': 0.8736926790024135, 'recall_final': 0.5906409224993295, 'forgetting': 0.283051756503084}, 'Probe': {'n_test': 2421, 'first_seen_round': 1, 'recall_at_first_seen': 0.9157372986369269, 'recall_final': 0.40850888062783974, 'forgetting': 0.5072284180090871}, 'R2L': {'n_test': 2754, 'first_seen_round': 2, 'recall_at_first_seen': 0.19970951343500362, 'recall_final': 0.1310820624546115, 'forgetting': 0.06862745098039214}, 'U2R': {'n_test': 200, 'first_seen_round': 3, 'recall_at_first_seen': 0.145, 'recall_final': 0.13, 'forgetting': 0.014999999999999986}}","{'DoS': [0.8736926790024135, 0.8608205953338697, 0.7850630195762939, 0.6764548136229552, 0.5906409224993295], 'Probe': [0.49772821148285834, 0.9157372986369269, 0.8703015282940934, 0.711276332094176, 0.40850888062783974], 'R2L': [0.23819898329702252, 0.0682643427741467, 0.19970951343500362, 0.21423384168482207, 0.1310820624546115], 'U2R': [0.04, 0.18, 0.13, 0.145, 0.13]}",0.11080218309133971,"[0.025435073627844713, 0.12326227988878591, 0.07836474101534342, 0.11708371949335805, 0.11080218309133971]",False,0.16810153336308736,-0.15675058481433313,0.21551818649446092
A_dd=ssf_ss=ssf_mm=spider_af=lwf_ssf_as=cade_mad,A_dd=ssf_ss=ssf_mm=spider_af=lwf_ssf_as=cade_mad__nsl-kdd,nsl-kdd,ssf,ssf,spider,lwf_ssf,cade_mad,A,0.5815449897394873,0.5251916069858023,0.6514454920907037,0.6719178488310198,-0.0019871999306153923,"[[0.8351323567206373, 0.4716802424701648, 0.24725384461753544, 0.044541010320478004, 0.0], [0.8362820512820512, 0.47482557043183105, 0.24715512078259133, 0.05177993527508091, 0.0], [0.8321356897779505, 0.44271239282930636, 0.2486421243210622, 0.04446914952751529, 0.0], [0.844069302532208, 0.5235678027556201, 0.2507415463713665, 0.059290629962943354, 0.0], [0.8395604395604396, 0.467704280155642, 0.2526487367563162, 0.050028425241614556, 0.0]]",0.5988241468873574,0.09999761853730561,300.667533159256,1000,1000,1000.0,0.00109321010121223,0.7254996183961331,42,8c086d2c61eb,"[False, True, True, True, True]","[0.0, 0.6011890547263682, 0.3303495575221239, 0.5850059171597632, 0.606027918027918]",4,"{'DoS': {'n_test': 7458, 'first_seen_round': 0, 'recall_at_first_seen': 0.8714132475194422, 'recall_final': 0.8707428264950389, 'forgetting': 0.0006704210244032893}, 'Probe': {'n_test': 2421, 'first_seen_round': 1, 'recall_at_first_seen': 0.520033044196613, 'recall_final': 0.49648905410987193, 'forgetting': 0.023543990086741073}, 'R2L': {'n_test': 2754, 'first_seen_round': 2, 'recall_at_first_seen': 0.22440087145969498, 'recall_final': 0.2251270878721859, 'forgetting': -0.000726216412490932}, 'U2R': {'n_test': 200, 'first_seen_round': 3, 'recall_at_first_seen': 0.28, 'recall_final': 0.22, 'forgetting': 0.060000000000000026}}","{'DoS': [0.8714132475194422, 0.8746312684365781, 0.8617591847680344, 0.8916599624564227, 0.8707428264950389], 'Probe': [0.5142503097893433, 0.520033044196613, 0.46922759190417185, 0.5964477488641058, 0.49648905410987193], 'R2L': [0.22476397966594044, 0.22476397966594044, 0.22440087145969498, 0.23021060275962238, 0.2251270878721859], 'U2R': [0.205, 0.24, 0.2, 0.28, 0.22]}",0.7782926578107301,"[0.8254556688291628, 0.82926578107301, 0.8052723715374318, 0.8447121820615796, 0.7782926578107301]",False,0.16244489791212274,-0.23845079168439764,0.38166129280552413
A_dd=none_ss=ssf_mm=none_af=lwf_ssf_as=none,A_dd=none_ss=ssf_mm=none_af=lwf_ssf_as=none__nsl-kdd,nsl-kdd,none,ssf,none,lwf_ssf,none,A,0.5803310613437196,0.6716524946214527,0.5108704122184992,0.6519285282665983,-0.000537196455145477,"[[0.8208955223880597, 0.45173471796082126, 0.004415011037527593, 0.036663611365719516, 0.0], [0.8204139900071379, 0.4638655462184874, 0.003952569169960474, 0.038735983690112136, 0.0], [0.8168086477199514, 0.4597590361445783, 0.0033975084937712353, 0.03881511746680287, 0.0], [0.815491731940818, 0.4658893574795336, 0.003492433061699651, 0.0431328036322361, 0.0], [0.8164603058994901, 0.4649761486316847, 0.0035200938691698452, 0.044186046511627906, 0.0]]",0.5247920453189437,0.09999761853730561,226.77154231071472,0,0,0.0,0.0010698272286788042,0.7254996183961331,42,8c086d2c61eb,"[False, False, False, False, False]","[0.0, 0.0, 0.0, 0.0, 0.0]",0,"{'DoS': {'n_test': 7458, 'first_seen_round': 0, 'recall_at_first_seen': 0.7817109144542773, 'recall_final': 0.7515419683561276, 'forgetting': 0.030168946098149685}, 'Probe': {'n_test': 2421, 'first_seen_round': 1, 'recall_at_first_seen': 0.3990086741016109, 'recall_final': 0.38248657579512596, 'forgetting': 0.016522098306484934}, 'R2L': {'n_test': 2754, 'first_seen_round': 2, 'recall_at_first_seen': 0.002178649237472767, 'recall_final': 0.002178649237472767, 'forgetting': 0.0}, 'U2R': {'n_test': 200, 'first_seen_round': 3, 'recall_at_first_seen': 0.095, 'recall_final': 0.095, 'forgetting': 0.0}}","{'DoS': [0.7817109144542773, 0.7705819254491821, 0.7649503888441942, 0.7538213998390989, 0.7515419683561276], 'Probe': [0.3952912019826518, 0.3990086741016109, 0.3940520446096654, 0.3878562577447336, 0.38248657579512596], 'R2L': [0.002904865649963689, 0.002541757443718228, 0.002178649237472767, 0.002178649237472767, 0.002178649237472767], 'U2R': [0.1, 0.095, 0.095, 0.095, 0.095]}",0.3300381011224385,"[0.4481515806817012, 0.3987230975182782, 0.39676655339305944, 0.3454845021110081, 0.3300381011224385]",False,0.16123096951635502,-0.25844011224881913,0.38311129628099405
A_dd=none_ss=ssf_mm=ssf_af=lwf_ssf_as=cade_mad,A_dd=none_ss=ssf_mm=ssf_af=lwf_ssf_as=cade_mad__nsl-kdd,nsl-kdd,none,ssf,ssf,lwf_ssf,cade_mad,A,0.575888161243256,0.5100372640942421,0.6612639289332191,0.6513939222712586,0.005273934809209287,"[[0.8351323567206373, 0.4716802424701648, 0.24725384461753544, 0.044541010320478004, 0.0], [0.8406865861411317, 0.5194333454413367, 0.24787507412532123, 0.05714285714285714, 0.0], [0.8286084142394821, 0.5104882123630963, 0.2484472049689441, 0.03827227993439038, 0.0], [0.5535714285714286, 0.4160912638847193, 0.33388888888888885, 0.0043859649122807015, 0.0], [0.8284610431423053, 0.5104663973558574, 0.24776652769505655, 0.04180064308681672, 0.0]]",0.577971040142644,0.09999761853730561,300.25831484794617,1000,1000,1000.0,0.0010596111025515816,0.7254996183961331,42,8c086d2c61eb,"[False, False, False, False, False]","[0.0, 0.0, 0.0, 0.0, 0.0]",0,"{'DoS': {'n_test': 7458, 'first_seen_round': 0, 'recall_at_first_seen': 0.8714132475194422, 'recall_final': 0.8625636899973184, 'forgetting': 0.008849557522123797}, 'Probe': {'n_test': 2421, 'first_seen_round': 1, 'recall_at_first_seen': 0.5906650144568361, 'recall_final': 0.5741429161503511, 'forgetting': 0.01652209830648499}, 'R2L': {'n_test': 2754, 'first_seen_round': 2, 'recall_at_first_seen': 0.2251270878721859, 'recall_final': 0.22657952069716775, 'forgetting': -0.0014524328249818363}, 'U2R': {'n_test': 200, 'first_seen_round': 3, 'recall_at_first_seen': 0.005, 'recall_final': 0.195, 'forgetting': -0.19}}","{'DoS': [0.8714132475194422, 0.8865647626709574, 0.858272995441137, 0.3948779833735586, 0.8625636899973184], 'Probe': [0.5142503097893433, 0.5906650144568361, 0.5679471292854192, 0.2862453531598513, 0.5741429161503511], 'R2L': [0.22476397966594044, 0.22766884531590414, 0.2251270878721859, 0.21822803195352214, 0.22657952069716775], 'U2R': [0.205, 0.27, 0.175, 0.005, 0.195]}",0.839460405725466,"[0.8254556688291628, 0.8488312223251983, 0.8183503243744208, 0.12264442384924312, 0.839460405725466]",False,0.15678806941589146,-0.25897471824415885,0.38892242754534884
A_dd=none_ss=ssf_mm=none_af=lwf_ssf_as=cade_mad,A_dd=none_ss=ssf_mm=none_af=lwf_ssf_as=cade_mad__nsl-kdd,nsl-kdd,none,ssf,none,lwf_ssf,cade_mad,A,0.5721341839884749,0.5109981006065805,0.6498870100522092,0.6609056308300004,-0.01693485933867655,"[[0.8351323567206373, 0.4716802424701648, 0.24725384461753544, 0.044541010320478004, 0.0], [0.839457428516844, 0.5137748586024449, 0.24727560927283534, 0.05419766206163656, 0.0], [0.8311064988973926, 0.4623987659082145, 0.2485374218277184, 0.03591470258136926, 0.0], [0.8359968561697668, 0.46322503488140315, 0.25949761262196386, 0.059844404548174746, 0.0], [0.8322909278483461, 0.46721155673826265, 0.2474474474474474, 0.04259967231021299, 0.0]]",0.5749751228247462,0.09999761853730561,229.91749382019043,0,0,0.0,0.0010827930367864388,0.7254996183961331,42,8c086d2c61eb,"[False, False, False, False, False]","[0.0, 0.0, 0.0, 0.0, 0.0]",0,"{'DoS': {'n_test': 7458, 'first_seen_round': 0, 'recall_at_first_seen': 0.8714132475194422, 'recall_final': 0.8653794582998123, 'forgetting': 0.006033789219629826}, 'Probe': {'n_test': 2421, 'first_seen_round': 1, 'recall_at_first_seen': 0.5815778603882693, 'recall_final': 0.5076414704667492, 'forgetting': 0.07393638992152007}, 'R2L': {'n_test': 2754, 'first_seen_round': 2, 'recall_at_first_seen': 0.22367465504720407, 'recall_final': 0.22440087145969498, 'forgetting': -0.0007262164124909043}, 'U2R': {'n_test': 200, 'first_seen_round': 3, 'recall_at_first_seen': 0.25, 'recall_final': 0.195, 'forgetting': 0.05499999999999999}}","{'DoS': [0.8714132475194422, 0.8837489943684634, 0.859077500670421, 0.8557253955484044, 0.8653794582998123], 'Probe': [0.5142503097893433, 0.5815778603882693, 0.4952498967368856, 0.47996695580338705, 0.5076414704667492], 'R2L': [0.22476397966594044, 0.22657952069716775, 0.22367465504720407, 0.2269426289034132, 0.22440087145969498], 'U2R': [0.205, 0.255, 0.16, 0.25, 0.195]}",0.8218515085984965,"[0.8254556688291628, 0.8456389661208938, 0.8016682113067656, 0.7312326227988879, 0.8218515085984965]",False,0.15303409216111036,-0.24946300968541701,0.366713633397463
A_dd=none_ss=random_mm=spider_af=none_as=none,A_dd=none_ss=random_mm=spider_af=none_as=none__nsl-kdd,nsl-kdd,none,random,spider,none,none,A,0.5666003976143141,0.9725118483412323,0.3997506428738409,0.9154492886938125,-0.231950021335328,"[[0.9347176788508037, 0.6298373527762198, 0.017130620985010708, 0.03571428571428571, 0.0], [0.9029335634167386, 0.8844812554489974, 0.02178352620830497, 0.10796915167095116, 0.0], [0.8750840995738954, 0.9212253829321663, 0.32317801672640384, 0.17454545454545453, 0.0], [0.7919710959454034, 0.7593852355757118, 0.3333333333333333, 0.18571428571428572, 0.0], [0.7229982964224871, 0.46134506599622876, 0.09399656946826758, 0.12195121951219512, 0.0]]",0.8837046130723294,0.09999761853730561,80.90070223808289,1000,1000,1000.0,0.0011623117245199664,0.8406445837063564,42,8c086d2c61eb,"[False, False, False, False, False]","[0.0, 0.0, 0.0, 0.0, 0.0]",0,"{'DoS': {'n_test': 7458, 'first_seen_round': 0, 'recall_at_first_seen': 0.8812013944757308, 'recall_final': 0.5690533655135425, 'forgetting': 0.3121480289621883}, 'Probe': {'n_test': 2421, 'first_seen_round': 1, 'recall_at_first_seen': 0.8380834365964478, 'recall_final': 0.30318050392399837, 'forgetting': 0.5349029326724495}, 'R2L': {'n_test': 2754, 'first_seen_round': 2, 'recall_at_first_seen': 0.19644153957879448, 'recall_final': 0.04974582425562818, 'forgetting': 0.1466957153231663}, 'U2R': {'n_test': 200, 'first_seen_round': 3, 'recall_at_first_seen': 0.13, 'recall_final': 0.075, 'forgetting': 0.05500000000000001}}","{'DoS': [0.8812013944757308, 0.8419147224456959, 0.7847948511665326, 0.6613032984714401, 0.5690533655135425], 'Probe': [0.4638579099545642, 0.8380834365964478, 0.8694754233787692, 0.6224700536968195, 0.30318050392399837], 'R2L': [0.008714596949891068, 0.011619462599854757, 0.19644153957879448, 0.2037037037037037, 0.04974582425562818], 'U2R': [0.02, 0.105, 0.12, 0.13, 0.075]}",0.01493152095561734,"[0.012254144784265265, 0.08032128514056225, 0.026979713726701677, 0.026567809700339822, 0.01493152095561734]",False,0.14750030578694956,0.005080648178395042,0.15169847140081155
